file_no,machine,model,anomaly,file_name,file_rel_path,duration_s,fs_Hz,SNR_dB
12069,slider,2,0,00000623.wav,6_dB_slider\slider\id_02\normal\00000623.wav,10.0,16000,6
12070,slider,2,0,00000624.wav,6_dB_slider\slider\id_02\normal\00000624.wav,10.0,16000,6
12071,slider,2,0,00000625.wav,6_dB_slider\slider\id_02\normal\00000625.wav,10.0,16000,6
12072,slider,2,0,00000626.wav,6_dB_slider\slider\id_02\normal\00000626.wav,10.0,16000,6
12073,slider,2,0,00000627.wav,6_dB_slider\slider\id_02\normal\00000627.wav,10.0,16000,6
12074,slider,2,0,00000628.wav,6_dB_slider\slider\id_02\normal\00000628.wav,10.0,16000,6
12075,slider,2,0,00000629.wav,6_dB_slider\slider\id_02\normal\00000629.wav,10.0,16000,6
12076,slider,2,0,00000630.wav,6_dB_slider\slider\id_02\normal\00000630.wav,10.0,16000,6
12077,slider,2,0,00000631.wav,6_dB_slider\slider\id_02\normal\00000631.wav,10.0,16000,6
12078,slider,2,0,00000632.wav,6_dB_slider\slider\id_02\normal\00000632.wav,10.0,16000,6
12079,slider,2,0,00000633.wav,6_dB_slider\slider\id_02\normal\00000633.wav,10.0,16000,6
12080,slider,2,0,00000634.wav,6_dB_slider\slider\id_02\normal\00000634.wav,10.0,16000,6
12081,slider,2,0,00000635.wav,6_dB_slider\slider\id_02\normal\00000635.wav,10.0,16000,6
12082,slider,2,0,00000636.wav,6_dB_slider\slider\id_02\normal\00000636.wav,10.0,16000,6
12083,slider,2,0,00000637.wav,6_dB_slider\slider\id_02\normal\00000637.wav,10.0,16000,6
12084,slider,2,0,00000638.wav,6_dB_slider\slider\id_02\normal\00000638.wav,10.0,16000,6
12085,slider,2,0,00000639.wav,6_dB_slider\slider\id_02\normal\00000639.wav,10.0,16000,6
12086,slider,2,0,00000640.wav,6_dB_slider\slider\id_02\normal\00000640.wav,10.0,16000,6
12087,slider,2,0,00000641.wav,6_dB_slider\slider\id_02\normal\00000641.wav,10.0,16000,6
12088,slider,2,0,00000642.wav,6_dB_slider\slider\id_02\normal\00000642.wav,10.0,16000,6
12089,slider,2,0,00000643.wav,6_dB_slider\slider\id_02\normal\00000643.wav,10.0,16000,6
12090,slider,2,0,00000644.wav,6_dB_slider\slider\id_02\normal\00000644.wav,10.0,16000,6
12091,slider,2,0,00000645.wav,6_dB_slider\slider\id_02\normal\00000645.wav,10.0,16000,6
12092,slider,2,0,00000646.wav,6_dB_slider\slider\id_02\normal\00000646.wav,10.0,16000,6
12093,slider,2,0,00000647.wav,6_dB_slider\slider\id_02\normal\00000647.wav,10.0,16000,6
12094,slider,2,0,00000648.wav,6_dB_slider\slider\id_02\normal\00000648.wav,10.0,16000,6
12095,slider,2,0,00000649.wav,6_dB_slider\slider\id_02\normal\00000649.wav,10.0,16000,6
12096,slider,2,0,00000650.wav,6_dB_slider\slider\id_02\normal\00000650.wav,10.0,16000,6
12097,slider,2,0,00000651.wav,6_dB_slider\slider\id_02\normal\00000651.wav,10.0,16000,6
12098,slider,2,0,00000652.wav,6_dB_slider\slider\id_02\normal\00000652.wav,10.0,16000,6
12099,slider,2,0,00000653.wav,6_dB_slider\slider\id_02\normal\00000653.wav,10.0,16000,6
12100,slider,2,0,00000654.wav,6_dB_slider\slider\id_02\normal\00000654.wav,10.0,16000,6
12101,slider,2,0,00000655.wav,6_dB_slider\slider\id_02\normal\00000655.wav,10.0,16000,6
12102,slider,2,0,00000656.wav,6_dB_slider\slider\id_02\normal\00000656.wav,10.0,16000,6
12103,slider,2,0,00000657.wav,6_dB_slider\slider\id_02\normal\00000657.wav,10.0,16000,6
12104,slider,2,0,00000658.wav,6_dB_slider\slider\id_02\normal\00000658.wav,10.0,16000,6
12105,slider,2,0,00000659.wav,6_dB_slider\slider\id_02\normal\00000659.wav,10.0,16000,6
12106,slider,2,0,00000660.wav,6_dB_slider\slider\id_02\normal\00000660.wav,10.0,16000,6
12107,slider,2,0,00000661.wav,6_dB_slider\slider\id_02\normal\00000661.wav,10.0,16000,6
12108,slider,2,0,00000662.wav,6_dB_slider\slider\id_02\normal\00000662.wav,10.0,16000,6
12109,slider,2,0,00000663.wav,6_dB_slider\slider\id_02\normal\00000663.wav,10.0,16000,6
12110,slider,2,0,00000664.wav,6_dB_slider\slider\id_02\normal\00000664.wav,10.0,16000,6
12111,slider,2,0,00000665.wav,6_dB_slider\slider\id_02\normal\00000665.wav,10.0,16000,6
12112,slider,2,0,00000666.wav,6_dB_slider\slider\id_02\normal\00000666.wav,10.0,16000,6
12113,slider,2,0,00000667.wav,6_dB_slider\slider\id_02\normal\00000667.wav,10.0,16000,6
12114,slider,2,0,00000668.wav,6_dB_slider\slider\id_02\normal\00000668.wav,10.0,16000,6
12115,slider,2,0,00000669.wav,6_dB_slider\slider\id_02\normal\00000669.wav,10.0,16000,6
12116,slider,2,0,00000670.wav,6_dB_slider\slider\id_02\normal\00000670.wav,10.0,16000,6
12117,slider,2,0,00000671.wav,6_dB_slider\slider\id_02\normal\00000671.wav,10.0,16000,6
12118,slider,2,0,00000672.wav,6_dB_slider\slider\id_02\normal\00000672.wav,10.0,16000,6
12119,slider,2,0,00000673.wav,6_dB_slider\slider\id_02\normal\00000673.wav,10.0,16000,6
12120,slider,2,0,00000674.wav,6_dB_slider\slider\id_02\normal\00000674.wav,10.0,16000,6
12121,slider,2,0,00000675.wav,6_dB_slider\slider\id_02\normal\00000675.wav,10.0,16000,6
12122,slider,2,0,00000676.wav,6_dB_slider\slider\id_02\normal\00000676.wav,10.0,16000,6
12123,slider,2,0,00000677.wav,6_dB_slider\slider\id_02\normal\00000677.wav,10.0,16000,6
12124,slider,2,0,00000678.wav,6_dB_slider\slider\id_02\normal\00000678.wav,10.0,16000,6
12125,slider,2,0,00000679.wav,6_dB_slider\slider\id_02\normal\00000679.wav,10.0,16000,6
12126,slider,2,0,00000680.wav,6_dB_slider\slider\id_02\normal\00000680.wav,10.0,16000,6
12127,slider,2,0,00000681.wav,6_dB_slider\slider\id_02\normal\00000681.wav,10.0,16000,6
12128,slider,2,0,00000682.wav,6_dB_slider\slider\id_02\normal\00000682.wav,10.0,16000,6
12129,slider,2,0,00000683.wav,6_dB_slider\slider\id_02\normal\00000683.wav,10.0,16000,6
12130,slider,2,0,00000684.wav,6_dB_slider\slider\id_02\normal\00000684.wav,10.0,16000,6
12131,slider,2,0,00000685.wav,6_dB_slider\slider\id_02\normal\00000685.wav,10.0,16000,6
12132,slider,2,0,00000686.wav,6_dB_slider\slider\id_02\normal\00000686.wav,10.0,16000,6
12133,slider,2,0,00000687.wav,6_dB_slider\slider\id_02\normal\00000687.wav,10.0,16000,6
12134,slider,2,0,00000688.wav,6_dB_slider\slider\id_02\normal\00000688.wav,10.0,16000,6
12135,slider,2,0,00000689.wav,6_dB_slider\slider\id_02\normal\00000689.wav,10.0,16000,6
12136,slider,2,0,00000690.wav,6_dB_slider\slider\id_02\normal\00000690.wav,10.0,16000,6
12137,slider,2,0,00000691.wav,6_dB_slider\slider\id_02\normal\00000691.wav,10.0,16000,6
12138,slider,2,0,00000692.wav,6_dB_slider\slider\id_02\normal\00000692.wav,10.0,16000,6
12139,slider,2,0,00000693.wav,6_dB_slider\slider\id_02\normal\00000693.wav,10.0,16000,6
12140,slider,2,0,00000694.wav,6_dB_slider\slider\id_02\normal\00000694.wav,10.0,16000,6
12141,slider,2,0,00000695.wav,6_dB_slider\slider\id_02\normal\00000695.wav,10.0,16000,6
12142,slider,2,0,00000696.wav,6_dB_slider\slider\id_02\normal\00000696.wav,10.0,16000,6
12143,slider,2,0,00000697.wav,6_dB_slider\slider\id_02\normal\00000697.wav,10.0,16000,6
12144,slider,2,0,00000698.wav,6_dB_slider\slider\id_02\normal\00000698.wav,10.0,16000,6
12145,slider,2,0,00000699.wav,6_dB_slider\slider\id_02\normal\00000699.wav,10.0,16000,6
12146,slider,2,0,00000700.wav,6_dB_slider\slider\id_02\normal\00000700.wav,10.0,16000,6
12147,slider,2,0,00000701.wav,6_dB_slider\slider\id_02\normal\00000701.wav,10.0,16000,6
12148,slider,2,0,00000702.wav,6_dB_slider\slider\id_02\normal\00000702.wav,10.0,16000,6
12149,slider,2,0,00000703.wav,6_dB_slider\slider\id_02\normal\00000703.wav,10.0,16000,6
12150,slider,2,0,00000704.wav,6_dB_slider\slider\id_02\normal\00000704.wav,10.0,16000,6
12151,slider,2,0,00000705.wav,6_dB_slider\slider\id_02\normal\00000705.wav,10.0,16000,6
12152,slider,2,0,00000706.wav,6_dB_slider\slider\id_02\normal\00000706.wav,10.0,16000,6
12153,slider,2,0,00000707.wav,6_dB_slider\slider\id_02\normal\00000707.wav,10.0,16000,6
12154,slider,2,0,00000708.wav,6_dB_slider\slider\id_02\normal\00000708.wav,10.0,16000,6
12155,slider,2,0,00000709.wav,6_dB_slider\slider\id_02\normal\00000709.wav,10.0,16000,6
12156,slider,2,0,00000710.wav,6_dB_slider\slider\id_02\normal\00000710.wav,10.0,16000,6
12157,slider,2,0,00000711.wav,6_dB_slider\slider\id_02\normal\00000711.wav,10.0,16000,6
12158,slider,2,0,00000712.wav,6_dB_slider\slider\id_02\normal\00000712.wav,10.0,16000,6
12159,slider,2,0,00000713.wav,6_dB_slider\slider\id_02\normal\00000713.wav,10.0,16000,6
12160,slider,2,0,00000714.wav,6_dB_slider\slider\id_02\normal\00000714.wav,10.0,16000,6
12161,slider,2,0,00000715.wav,6_dB_slider\slider\id_02\normal\00000715.wav,10.0,16000,6
12162,slider,2,0,00000716.wav,6_dB_slider\slider\id_02\normal\00000716.wav,10.0,16000,6
12163,slider,2,0,00000717.wav,6_dB_slider\slider\id_02\normal\00000717.wav,10.0,16000,6
12164,slider,2,0,00000718.wav,6_dB_slider\slider\id_02\normal\00000718.wav,10.0,16000,6
12165,slider,2,0,00000719.wav,6_dB_slider\slider\id_02\normal\00000719.wav,10.0,16000,6
12166,slider,2,0,00000720.wav,6_dB_slider\slider\id_02\normal\00000720.wav,10.0,16000,6
12167,slider,2,0,00000721.wav,6_dB_slider\slider\id_02\normal\00000721.wav,10.0,16000,6
12168,slider,2,0,00000722.wav,6_dB_slider\slider\id_02\normal\00000722.wav,10.0,16000,6
12169,slider,2,0,00000723.wav,6_dB_slider\slider\id_02\normal\00000723.wav,10.0,16000,6
12170,slider,2,0,00000724.wav,6_dB_slider\slider\id_02\normal\00000724.wav,10.0,16000,6
12171,slider,2,0,00000725.wav,6_dB_slider\slider\id_02\normal\00000725.wav,10.0,16000,6
12172,slider,2,0,00000726.wav,6_dB_slider\slider\id_02\normal\00000726.wav,10.0,16000,6
12173,slider,2,0,00000727.wav,6_dB_slider\slider\id_02\normal\00000727.wav,10.0,16000,6
12174,slider,2,0,00000728.wav,6_dB_slider\slider\id_02\normal\00000728.wav,10.0,16000,6
12175,slider,2,0,00000729.wav,6_dB_slider\slider\id_02\normal\00000729.wav,10.0,16000,6
12176,slider,2,0,00000730.wav,6_dB_slider\slider\id_02\normal\00000730.wav,10.0,16000,6
12177,slider,2,0,00000731.wav,6_dB_slider\slider\id_02\normal\00000731.wav,10.0,16000,6
12178,slider,2,0,00000732.wav,6_dB_slider\slider\id_02\normal\00000732.wav,10.0,16000,6
12179,slider,2,0,00000733.wav,6_dB_slider\slider\id_02\normal\00000733.wav,10.0,16000,6
12180,slider,2,0,00000734.wav,6_dB_slider\slider\id_02\normal\00000734.wav,10.0,16000,6
12181,slider,2,0,00000735.wav,6_dB_slider\slider\id_02\normal\00000735.wav,10.0,16000,6
12182,slider,2,0,00000736.wav,6_dB_slider\slider\id_02\normal\00000736.wav,10.0,16000,6
12183,slider,2,0,00000737.wav,6_dB_slider\slider\id_02\normal\00000737.wav,10.0,16000,6
12184,slider,2,0,00000738.wav,6_dB_slider\slider\id_02\normal\00000738.wav,10.0,16000,6
12185,slider,2,0,00000739.wav,6_dB_slider\slider\id_02\normal\00000739.wav,10.0,16000,6
12186,slider,2,0,00000740.wav,6_dB_slider\slider\id_02\normal\00000740.wav,10.0,16000,6
12187,slider,2,0,00000741.wav,6_dB_slider\slider\id_02\normal\00000741.wav,10.0,16000,6
12188,slider,2,0,00000742.wav,6_dB_slider\slider\id_02\normal\00000742.wav,10.0,16000,6
12189,slider,2,0,00000743.wav,6_dB_slider\slider\id_02\normal\00000743.wav,10.0,16000,6
12190,slider,2,0,00000744.wav,6_dB_slider\slider\id_02\normal\00000744.wav,10.0,16000,6
12191,slider,2,0,00000745.wav,6_dB_slider\slider\id_02\normal\00000745.wav,10.0,16000,6
12192,slider,2,0,00000746.wav,6_dB_slider\slider\id_02\normal\00000746.wav,10.0,16000,6
12193,slider,2,0,00000747.wav,6_dB_slider\slider\id_02\normal\00000747.wav,10.0,16000,6
12194,slider,2,0,00000748.wav,6_dB_slider\slider\id_02\normal\00000748.wav,10.0,16000,6
12195,slider,2,0,00000749.wav,6_dB_slider\slider\id_02\normal\00000749.wav,10.0,16000,6
12196,slider,2,0,00000750.wav,6_dB_slider\slider\id_02\normal\00000750.wav,10.0,16000,6
12197,slider,2,0,00000751.wav,6_dB_slider\slider\id_02\normal\00000751.wav,10.0,16000,6
12198,slider,2,0,00000752.wav,6_dB_slider\slider\id_02\normal\00000752.wav,10.0,16000,6
12199,slider,2,0,00000753.wav,6_dB_slider\slider\id_02\normal\00000753.wav,10.0,16000,6
12200,slider,2,0,00000754.wav,6_dB_slider\slider\id_02\normal\00000754.wav,10.0,16000,6
12201,slider,2,0,00000755.wav,6_dB_slider\slider\id_02\normal\00000755.wav,10.0,16000,6
12202,slider,2,0,00000756.wav,6_dB_slider\slider\id_02\normal\00000756.wav,10.0,16000,6
12203,slider,2,0,00000757.wav,6_dB_slider\slider\id_02\normal\00000757.wav,10.0,16000,6
12204,slider,2,0,00000758.wav,6_dB_slider\slider\id_02\normal\00000758.wav,10.0,16000,6
12205,slider,2,0,00000759.wav,6_dB_slider\slider\id_02\normal\00000759.wav,10.0,16000,6
12206,slider,2,0,00000760.wav,6_dB_slider\slider\id_02\normal\00000760.wav,10.0,16000,6
12207,slider,2,0,00000761.wav,6_dB_slider\slider\id_02\normal\00000761.wav,10.0,16000,6
12208,slider,2,0,00000762.wav,6_dB_slider\slider\id_02\normal\00000762.wav,10.0,16000,6
12209,slider,2,0,00000763.wav,6_dB_slider\slider\id_02\normal\00000763.wav,10.0,16000,6
12210,slider,2,0,00000764.wav,6_dB_slider\slider\id_02\normal\00000764.wav,10.0,16000,6
12211,slider,2,0,00000765.wav,6_dB_slider\slider\id_02\normal\00000765.wav,10.0,16000,6
12212,slider,2,0,00000766.wav,6_dB_slider\slider\id_02\normal\00000766.wav,10.0,16000,6
12213,slider,2,0,00000767.wav,6_dB_slider\slider\id_02\normal\00000767.wav,10.0,16000,6
12214,slider,2,0,00000768.wav,6_dB_slider\slider\id_02\normal\00000768.wav,10.0,16000,6
12215,slider,2,0,00000769.wav,6_dB_slider\slider\id_02\normal\00000769.wav,10.0,16000,6
12216,slider,2,0,00000770.wav,6_dB_slider\slider\id_02\normal\00000770.wav,10.0,16000,6
12217,slider,2,0,00000771.wav,6_dB_slider\slider\id_02\normal\00000771.wav,10.0,16000,6
12218,slider,2,0,00000772.wav,6_dB_slider\slider\id_02\normal\00000772.wav,10.0,16000,6
12219,slider,2,0,00000773.wav,6_dB_slider\slider\id_02\normal\00000773.wav,10.0,16000,6
12220,slider,2,0,00000774.wav,6_dB_slider\slider\id_02\normal\00000774.wav,10.0,16000,6
12221,slider,2,0,00000775.wav,6_dB_slider\slider\id_02\normal\00000775.wav,10.0,16000,6
12222,slider,2,0,00000776.wav,6_dB_slider\slider\id_02\normal\00000776.wav,10.0,16000,6
12223,slider,2,0,00000777.wav,6_dB_slider\slider\id_02\normal\00000777.wav,10.0,16000,6
12224,slider,2,0,00000778.wav,6_dB_slider\slider\id_02\normal\00000778.wav,10.0,16000,6
12225,slider,2,0,00000779.wav,6_dB_slider\slider\id_02\normal\00000779.wav,10.0,16000,6
12226,slider,2,0,00000780.wav,6_dB_slider\slider\id_02\normal\00000780.wav,10.0,16000,6
12227,slider,2,0,00000781.wav,6_dB_slider\slider\id_02\normal\00000781.wav,10.0,16000,6
12228,slider,2,0,00000782.wav,6_dB_slider\slider\id_02\normal\00000782.wav,10.0,16000,6
12229,slider,2,0,00000783.wav,6_dB_slider\slider\id_02\normal\00000783.wav,10.0,16000,6
12230,slider,2,0,00000784.wav,6_dB_slider\slider\id_02\normal\00000784.wav,10.0,16000,6
12231,slider,2,0,00000785.wav,6_dB_slider\slider\id_02\normal\00000785.wav,10.0,16000,6
12232,slider,2,0,00000786.wav,6_dB_slider\slider\id_02\normal\00000786.wav,10.0,16000,6
12233,slider,2,0,00000787.wav,6_dB_slider\slider\id_02\normal\00000787.wav,10.0,16000,6
12234,slider,2,0,00000788.wav,6_dB_slider\slider\id_02\normal\00000788.wav,10.0,16000,6
12235,slider,2,0,00000789.wav,6_dB_slider\slider\id_02\normal\00000789.wav,10.0,16000,6
12236,slider,2,0,00000790.wav,6_dB_slider\slider\id_02\normal\00000790.wav,10.0,16000,6
12237,slider,2,0,00000791.wav,6_dB_slider\slider\id_02\normal\00000791.wav,10.0,16000,6
12238,slider,2,0,00000792.wav,6_dB_slider\slider\id_02\normal\00000792.wav,10.0,16000,6
12239,slider,2,0,00000793.wav,6_dB_slider\slider\id_02\normal\00000793.wav,10.0,16000,6
12240,slider,2,0,00000794.wav,6_dB_slider\slider\id_02\normal\00000794.wav,10.0,16000,6
12241,slider,2,0,00000795.wav,6_dB_slider\slider\id_02\normal\00000795.wav,10.0,16000,6
12242,slider,2,0,00000796.wav,6_dB_slider\slider\id_02\normal\00000796.wav,10.0,16000,6
12243,slider,2,0,00000797.wav,6_dB_slider\slider\id_02\normal\00000797.wav,10.0,16000,6
12244,slider,2,0,00000798.wav,6_dB_slider\slider\id_02\normal\00000798.wav,10.0,16000,6
12245,slider,2,0,00000799.wav,6_dB_slider\slider\id_02\normal\00000799.wav,10.0,16000,6
12246,slider,2,0,00000800.wav,6_dB_slider\slider\id_02\normal\00000800.wav,10.0,16000,6
12247,slider,2,0,00000801.wav,6_dB_slider\slider\id_02\normal\00000801.wav,10.0,16000,6
12248,slider,2,0,00000802.wav,6_dB_slider\slider\id_02\normal\00000802.wav,10.0,16000,6
12249,slider,2,0,00000803.wav,6_dB_slider\slider\id_02\normal\00000803.wav,10.0,16000,6
12250,slider,2,0,00000804.wav,6_dB_slider\slider\id_02\normal\00000804.wav,10.0,16000,6
12251,slider,2,0,00000805.wav,6_dB_slider\slider\id_02\normal\00000805.wav,10.0,16000,6
12252,slider,2,0,00000806.wav,6_dB_slider\slider\id_02\normal\00000806.wav,10.0,16000,6
12253,slider,2,0,00000807.wav,6_dB_slider\slider\id_02\normal\00000807.wav,10.0,16000,6
12254,slider,2,0,00000808.wav,6_dB_slider\slider\id_02\normal\00000808.wav,10.0,16000,6
12255,slider,2,0,00000809.wav,6_dB_slider\slider\id_02\normal\00000809.wav,10.0,16000,6
12256,slider,2,0,00000810.wav,6_dB_slider\slider\id_02\normal\00000810.wav,10.0,16000,6
12257,slider,2,0,00000811.wav,6_dB_slider\slider\id_02\normal\00000811.wav,10.0,16000,6
12258,slider,2,0,00000812.wav,6_dB_slider\slider\id_02\normal\00000812.wav,10.0,16000,6
12259,slider,2,0,00000813.wav,6_dB_slider\slider\id_02\normal\00000813.wav,10.0,16000,6
12260,slider,2,0,00000814.wav,6_dB_slider\slider\id_02\normal\00000814.wav,10.0,16000,6
12261,slider,2,0,00000815.wav,6_dB_slider\slider\id_02\normal\00000815.wav,10.0,16000,6
12262,slider,2,0,00000816.wav,6_dB_slider\slider\id_02\normal\00000816.wav,10.0,16000,6
12263,slider,2,0,00000817.wav,6_dB_slider\slider\id_02\normal\00000817.wav,10.0,16000,6
12264,slider,2,0,00000818.wav,6_dB_slider\slider\id_02\normal\00000818.wav,10.0,16000,6
12265,slider,2,0,00000819.wav,6_dB_slider\slider\id_02\normal\00000819.wav,10.0,16000,6
12266,slider,2,0,00000820.wav,6_dB_slider\slider\id_02\normal\00000820.wav,10.0,16000,6
12267,slider,2,0,00000821.wav,6_dB_slider\slider\id_02\normal\00000821.wav,10.0,16000,6
12268,slider,2,0,00000822.wav,6_dB_slider\slider\id_02\normal\00000822.wav,10.0,16000,6
12269,slider,2,0,00000823.wav,6_dB_slider\slider\id_02\normal\00000823.wav,10.0,16000,6
12270,slider,2,0,00000824.wav,6_dB_slider\slider\id_02\normal\00000824.wav,10.0,16000,6
12271,slider,2,0,00000825.wav,6_dB_slider\slider\id_02\normal\00000825.wav,10.0,16000,6
12272,slider,2,0,00000826.wav,6_dB_slider\slider\id_02\normal\00000826.wav,10.0,16000,6
12273,slider,2,0,00000827.wav,6_dB_slider\slider\id_02\normal\00000827.wav,10.0,16000,6
12274,slider,2,0,00000828.wav,6_dB_slider\slider\id_02\normal\00000828.wav,10.0,16000,6
12275,slider,2,0,00000829.wav,6_dB_slider\slider\id_02\normal\00000829.wav,10.0,16000,6
12276,slider,2,0,00000830.wav,6_dB_slider\slider\id_02\normal\00000830.wav,10.0,16000,6
12277,slider,2,0,00000831.wav,6_dB_slider\slider\id_02\normal\00000831.wav,10.0,16000,6
12278,slider,2,0,00000832.wav,6_dB_slider\slider\id_02\normal\00000832.wav,10.0,16000,6
12279,slider,2,0,00000833.wav,6_dB_slider\slider\id_02\normal\00000833.wav,10.0,16000,6
12280,slider,2,0,00000834.wav,6_dB_slider\slider\id_02\normal\00000834.wav,10.0,16000,6
12281,slider,2,0,00000835.wav,6_dB_slider\slider\id_02\normal\00000835.wav,10.0,16000,6
12282,slider,2,0,00000836.wav,6_dB_slider\slider\id_02\normal\00000836.wav,10.0,16000,6
12283,slider,2,0,00000837.wav,6_dB_slider\slider\id_02\normal\00000837.wav,10.0,16000,6
12284,slider,2,0,00000838.wav,6_dB_slider\slider\id_02\normal\00000838.wav,10.0,16000,6
12285,slider,2,0,00000839.wav,6_dB_slider\slider\id_02\normal\00000839.wav,10.0,16000,6
12286,slider,2,0,00000840.wav,6_dB_slider\slider\id_02\normal\00000840.wav,10.0,16000,6
12287,slider,2,0,00000841.wav,6_dB_slider\slider\id_02\normal\00000841.wav,10.0,16000,6
12288,slider,2,0,00000842.wav,6_dB_slider\slider\id_02\normal\00000842.wav,10.0,16000,6
12289,slider,2,0,00000843.wav,6_dB_slider\slider\id_02\normal\00000843.wav,10.0,16000,6
12290,slider,2,0,00000844.wav,6_dB_slider\slider\id_02\normal\00000844.wav,10.0,16000,6
12291,slider,2,0,00000845.wav,6_dB_slider\slider\id_02\normal\00000845.wav,10.0,16000,6
12292,slider,2,0,00000846.wav,6_dB_slider\slider\id_02\normal\00000846.wav,10.0,16000,6
12293,slider,2,0,00000847.wav,6_dB_slider\slider\id_02\normal\00000847.wav,10.0,16000,6
12294,slider,2,0,00000848.wav,6_dB_slider\slider\id_02\normal\00000848.wav,10.0,16000,6
12295,slider,2,0,00000849.wav,6_dB_slider\slider\id_02\normal\00000849.wav,10.0,16000,6
12296,slider,2,0,00000850.wav,6_dB_slider\slider\id_02\normal\00000850.wav,10.0,16000,6
12297,slider,2,0,00000851.wav,6_dB_slider\slider\id_02\normal\00000851.wav,10.0,16000,6
12298,slider,2,0,00000852.wav,6_dB_slider\slider\id_02\normal\00000852.wav,10.0,16000,6
12299,slider,2,0,00000853.wav,6_dB_slider\slider\id_02\normal\00000853.wav,10.0,16000,6
12300,slider,2,0,00000854.wav,6_dB_slider\slider\id_02\normal\00000854.wav,10.0,16000,6
12301,slider,2,0,00000855.wav,6_dB_slider\slider\id_02\normal\00000855.wav,10.0,16000,6
12302,slider,2,0,00000856.wav,6_dB_slider\slider\id_02\normal\00000856.wav,10.0,16000,6
12303,slider,2,0,00000857.wav,6_dB_slider\slider\id_02\normal\00000857.wav,10.0,16000,6
12304,slider,2,0,00000858.wav,6_dB_slider\slider\id_02\normal\00000858.wav,10.0,16000,6
12305,slider,2,0,00000859.wav,6_dB_slider\slider\id_02\normal\00000859.wav,10.0,16000,6
12306,slider,2,0,00000860.wav,6_dB_slider\slider\id_02\normal\00000860.wav,10.0,16000,6
12307,slider,2,0,00000861.wav,6_dB_slider\slider\id_02\normal\00000861.wav,10.0,16000,6
