,file_no,machine,model,anomaly,file_name,file_rel_path,duration_s,fs_Hz,SNR_dB
3448,3448,fan,4,0,00000307.wav,6_dB_fan\fan\id_04\normal\00000307.wav,10.0,16000,6
3449,3449,fan,4,0,00000308.wav,6_dB_fan\fan\id_04\normal\00000308.wav,10.0,16000,6
3450,3450,fan,4,0,00000309.wav,6_dB_fan\fan\id_04\normal\00000309.wav,10.0,16000,6
3451,3451,fan,4,0,00000310.wav,6_dB_fan\fan\id_04\normal\00000310.wav,10.0,16000,6
3452,3452,fan,4,0,00000311.wav,6_dB_fan\fan\id_04\normal\00000311.wav,10.0,16000,6
3453,3453,fan,4,0,00000312.wav,6_dB_fan\fan\id_04\normal\00000312.wav,10.0,16000,6
3454,3454,fan,4,0,00000313.wav,6_dB_fan\fan\id_04\normal\00000313.wav,10.0,16000,6
3455,3455,fan,4,0,00000314.wav,6_dB_fan\fan\id_04\normal\00000314.wav,10.0,16000,6
3456,3456,fan,4,0,00000315.wav,6_dB_fan\fan\id_04\normal\00000315.wav,10.0,16000,6
3457,3457,fan,4,0,00000316.wav,6_dB_fan\fan\id_04\normal\00000316.wav,10.0,16000,6
3458,3458,fan,4,0,00000317.wav,6_dB_fan\fan\id_04\normal\00000317.wav,10.0,16000,6
3459,3459,fan,4,0,00000318.wav,6_dB_fan\fan\id_04\normal\00000318.wav,10.0,16000,6
3460,3460,fan,4,0,00000319.wav,6_dB_fan\fan\id_04\normal\00000319.wav,10.0,16000,6
3461,3461,fan,4,0,00000320.wav,6_dB_fan\fan\id_04\normal\00000320.wav,10.0,16000,6
3462,3462,fan,4,0,00000321.wav,6_dB_fan\fan\id_04\normal\00000321.wav,10.0,16000,6
3463,3463,fan,4,0,00000322.wav,6_dB_fan\fan\id_04\normal\00000322.wav,10.0,16000,6
3464,3464,fan,4,0,00000323.wav,6_dB_fan\fan\id_04\normal\00000323.wav,10.0,16000,6
3465,3465,fan,4,0,00000324.wav,6_dB_fan\fan\id_04\normal\00000324.wav,10.0,16000,6
3466,3466,fan,4,0,00000325.wav,6_dB_fan\fan\id_04\normal\00000325.wav,10.0,16000,6
3467,3467,fan,4,0,00000326.wav,6_dB_fan\fan\id_04\normal\00000326.wav,10.0,16000,6
3468,3468,fan,4,0,00000327.wav,6_dB_fan\fan\id_04\normal\00000327.wav,10.0,16000,6
3469,3469,fan,4,0,00000328.wav,6_dB_fan\fan\id_04\normal\00000328.wav,10.0,16000,6
3470,3470,fan,4,0,00000329.wav,6_dB_fan\fan\id_04\normal\00000329.wav,10.0,16000,6
3471,3471,fan,4,0,00000330.wav,6_dB_fan\fan\id_04\normal\00000330.wav,10.0,16000,6
3472,3472,fan,4,0,00000331.wav,6_dB_fan\fan\id_04\normal\00000331.wav,10.0,16000,6
3473,3473,fan,4,0,00000332.wav,6_dB_fan\fan\id_04\normal\00000332.wav,10.0,16000,6
3474,3474,fan,4,0,00000333.wav,6_dB_fan\fan\id_04\normal\00000333.wav,10.0,16000,6
3475,3475,fan,4,0,00000334.wav,6_dB_fan\fan\id_04\normal\00000334.wav,10.0,16000,6
3476,3476,fan,4,0,00000335.wav,6_dB_fan\fan\id_04\normal\00000335.wav,10.0,16000,6
3477,3477,fan,4,0,00000336.wav,6_dB_fan\fan\id_04\normal\00000336.wav,10.0,16000,6
3478,3478,fan,4,0,00000337.wav,6_dB_fan\fan\id_04\normal\00000337.wav,10.0,16000,6
3479,3479,fan,4,0,00000338.wav,6_dB_fan\fan\id_04\normal\00000338.wav,10.0,16000,6
3480,3480,fan,4,0,00000339.wav,6_dB_fan\fan\id_04\normal\00000339.wav,10.0,16000,6
3481,3481,fan,4,0,00000340.wav,6_dB_fan\fan\id_04\normal\00000340.wav,10.0,16000,6
3482,3482,fan,4,0,00000341.wav,6_dB_fan\fan\id_04\normal\00000341.wav,10.0,16000,6
3483,3483,fan,4,0,00000342.wav,6_dB_fan\fan\id_04\normal\00000342.wav,10.0,16000,6
3484,3484,fan,4,0,00000343.wav,6_dB_fan\fan\id_04\normal\00000343.wav,10.0,16000,6
3485,3485,fan,4,0,00000344.wav,6_dB_fan\fan\id_04\normal\00000344.wav,10.0,16000,6
3486,3486,fan,4,0,00000345.wav,6_dB_fan\fan\id_04\normal\00000345.wav,10.0,16000,6
3487,3487,fan,4,0,00000346.wav,6_dB_fan\fan\id_04\normal\00000346.wav,10.0,16000,6
3488,3488,fan,4,0,00000347.wav,6_dB_fan\fan\id_04\normal\00000347.wav,10.0,16000,6
3489,3489,fan,4,0,00000348.wav,6_dB_fan\fan\id_04\normal\00000348.wav,10.0,16000,6
3490,3490,fan,4,0,00000349.wav,6_dB_fan\fan\id_04\normal\00000349.wav,10.0,16000,6
3491,3491,fan,4,0,00000350.wav,6_dB_fan\fan\id_04\normal\00000350.wav,10.0,16000,6
3492,3492,fan,4,0,00000351.wav,6_dB_fan\fan\id_04\normal\00000351.wav,10.0,16000,6
3493,3493,fan,4,0,00000352.wav,6_dB_fan\fan\id_04\normal\00000352.wav,10.0,16000,6
3494,3494,fan,4,0,00000353.wav,6_dB_fan\fan\id_04\normal\00000353.wav,10.0,16000,6
3495,3495,fan,4,0,00000354.wav,6_dB_fan\fan\id_04\normal\00000354.wav,10.0,16000,6
3496,3496,fan,4,0,00000355.wav,6_dB_fan\fan\id_04\normal\00000355.wav,10.0,16000,6
3497,3497,fan,4,0,00000356.wav,6_dB_fan\fan\id_04\normal\00000356.wav,10.0,16000,6
3498,3498,fan,4,0,00000357.wav,6_dB_fan\fan\id_04\normal\00000357.wav,10.0,16000,6
3499,3499,fan,4,0,00000358.wav,6_dB_fan\fan\id_04\normal\00000358.wav,10.0,16000,6
3500,3500,fan,4,0,00000359.wav,6_dB_fan\fan\id_04\normal\00000359.wav,10.0,16000,6
3501,3501,fan,4,0,00000360.wav,6_dB_fan\fan\id_04\normal\00000360.wav,10.0,16000,6
3502,3502,fan,4,0,00000361.wav,6_dB_fan\fan\id_04\normal\00000361.wav,10.0,16000,6
3503,3503,fan,4,0,00000362.wav,6_dB_fan\fan\id_04\normal\00000362.wav,10.0,16000,6
3504,3504,fan,4,0,00000363.wav,6_dB_fan\fan\id_04\normal\00000363.wav,10.0,16000,6
3505,3505,fan,4,0,00000364.wav,6_dB_fan\fan\id_04\normal\00000364.wav,10.0,16000,6
3506,3506,fan,4,0,00000365.wav,6_dB_fan\fan\id_04\normal\00000365.wav,10.0,16000,6
3507,3507,fan,4,0,00000366.wav,6_dB_fan\fan\id_04\normal\00000366.wav,10.0,16000,6
3508,3508,fan,4,0,00000367.wav,6_dB_fan\fan\id_04\normal\00000367.wav,10.0,16000,6
3509,3509,fan,4,0,00000368.wav,6_dB_fan\fan\id_04\normal\00000368.wav,10.0,16000,6
3510,3510,fan,4,0,00000369.wav,6_dB_fan\fan\id_04\normal\00000369.wav,10.0,16000,6
3511,3511,fan,4,0,00000370.wav,6_dB_fan\fan\id_04\normal\00000370.wav,10.0,16000,6
3512,3512,fan,4,0,00000371.wav,6_dB_fan\fan\id_04\normal\00000371.wav,10.0,16000,6
3513,3513,fan,4,0,00000372.wav,6_dB_fan\fan\id_04\normal\00000372.wav,10.0,16000,6
3514,3514,fan,4,0,00000373.wav,6_dB_fan\fan\id_04\normal\00000373.wav,10.0,16000,6
3515,3515,fan,4,0,00000374.wav,6_dB_fan\fan\id_04\normal\00000374.wav,10.0,16000,6
3516,3516,fan,4,0,00000375.wav,6_dB_fan\fan\id_04\normal\00000375.wav,10.0,16000,6
3517,3517,fan,4,0,00000376.wav,6_dB_fan\fan\id_04\normal\00000376.wav,10.0,16000,6
3518,3518,fan,4,0,00000377.wav,6_dB_fan\fan\id_04\normal\00000377.wav,10.0,16000,6
3519,3519,fan,4,0,00000378.wav,6_dB_fan\fan\id_04\normal\00000378.wav,10.0,16000,6
3520,3520,fan,4,0,00000379.wav,6_dB_fan\fan\id_04\normal\00000379.wav,10.0,16000,6
3521,3521,fan,4,0,00000380.wav,6_dB_fan\fan\id_04\normal\00000380.wav,10.0,16000,6
3522,3522,fan,4,0,00000381.wav,6_dB_fan\fan\id_04\normal\00000381.wav,10.0,16000,6
3523,3523,fan,4,0,00000382.wav,6_dB_fan\fan\id_04\normal\00000382.wav,10.0,16000,6
3524,3524,fan,4,0,00000383.wav,6_dB_fan\fan\id_04\normal\00000383.wav,10.0,16000,6
3525,3525,fan,4,0,00000384.wav,6_dB_fan\fan\id_04\normal\00000384.wav,10.0,16000,6
3526,3526,fan,4,0,00000385.wav,6_dB_fan\fan\id_04\normal\00000385.wav,10.0,16000,6
3527,3527,fan,4,0,00000386.wav,6_dB_fan\fan\id_04\normal\00000386.wav,10.0,16000,6
3528,3528,fan,4,0,00000387.wav,6_dB_fan\fan\id_04\normal\00000387.wav,10.0,16000,6
3529,3529,fan,4,0,00000388.wav,6_dB_fan\fan\id_04\normal\00000388.wav,10.0,16000,6
3530,3530,fan,4,0,00000389.wav,6_dB_fan\fan\id_04\normal\00000389.wav,10.0,16000,6
3531,3531,fan,4,0,00000390.wav,6_dB_fan\fan\id_04\normal\00000390.wav,10.0,16000,6
3532,3532,fan,4,0,00000391.wav,6_dB_fan\fan\id_04\normal\00000391.wav,10.0,16000,6
3533,3533,fan,4,0,00000392.wav,6_dB_fan\fan\id_04\normal\00000392.wav,10.0,16000,6
3534,3534,fan,4,0,00000393.wav,6_dB_fan\fan\id_04\normal\00000393.wav,10.0,16000,6
3535,3535,fan,4,0,00000394.wav,6_dB_fan\fan\id_04\normal\00000394.wav,10.0,16000,6
3536,3536,fan,4,0,00000395.wav,6_dB_fan\fan\id_04\normal\00000395.wav,10.0,16000,6
3537,3537,fan,4,0,00000396.wav,6_dB_fan\fan\id_04\normal\00000396.wav,10.0,16000,6
3538,3538,fan,4,0,00000397.wav,6_dB_fan\fan\id_04\normal\00000397.wav,10.0,16000,6
3539,3539,fan,4,0,00000398.wav,6_dB_fan\fan\id_04\normal\00000398.wav,10.0,16000,6
3540,3540,fan,4,0,00000399.wav,6_dB_fan\fan\id_04\normal\00000399.wav,10.0,16000,6
3541,3541,fan,4,0,00000400.wav,6_dB_fan\fan\id_04\normal\00000400.wav,10.0,16000,6
3542,3542,fan,4,0,00000401.wav,6_dB_fan\fan\id_04\normal\00000401.wav,10.0,16000,6
3543,3543,fan,4,0,00000402.wav,6_dB_fan\fan\id_04\normal\00000402.wav,10.0,16000,6
3544,3544,fan,4,0,00000403.wav,6_dB_fan\fan\id_04\normal\00000403.wav,10.0,16000,6
3545,3545,fan,4,0,00000404.wav,6_dB_fan\fan\id_04\normal\00000404.wav,10.0,16000,6
3546,3546,fan,4,0,00000405.wav,6_dB_fan\fan\id_04\normal\00000405.wav,10.0,16000,6
3547,3547,fan,4,0,00000406.wav,6_dB_fan\fan\id_04\normal\00000406.wav,10.0,16000,6
3548,3548,fan,4,0,00000407.wav,6_dB_fan\fan\id_04\normal\00000407.wav,10.0,16000,6
3549,3549,fan,4,0,00000408.wav,6_dB_fan\fan\id_04\normal\00000408.wav,10.0,16000,6
3550,3550,fan,4,0,00000409.wav,6_dB_fan\fan\id_04\normal\00000409.wav,10.0,16000,6
3551,3551,fan,4,0,00000410.wav,6_dB_fan\fan\id_04\normal\00000410.wav,10.0,16000,6
3552,3552,fan,4,0,00000411.wav,6_dB_fan\fan\id_04\normal\00000411.wav,10.0,16000,6
3553,3553,fan,4,0,00000412.wav,6_dB_fan\fan\id_04\normal\00000412.wav,10.0,16000,6
3554,3554,fan,4,0,00000413.wav,6_dB_fan\fan\id_04\normal\00000413.wav,10.0,16000,6
3555,3555,fan,4,0,00000414.wav,6_dB_fan\fan\id_04\normal\00000414.wav,10.0,16000,6
3556,3556,fan,4,0,00000415.wav,6_dB_fan\fan\id_04\normal\00000415.wav,10.0,16000,6
3557,3557,fan,4,0,00000416.wav,6_dB_fan\fan\id_04\normal\00000416.wav,10.0,16000,6
3558,3558,fan,4,0,00000417.wav,6_dB_fan\fan\id_04\normal\00000417.wav,10.0,16000,6
3559,3559,fan,4,0,00000418.wav,6_dB_fan\fan\id_04\normal\00000418.wav,10.0,16000,6
3560,3560,fan,4,0,00000419.wav,6_dB_fan\fan\id_04\normal\00000419.wav,10.0,16000,6
3561,3561,fan,4,0,00000420.wav,6_dB_fan\fan\id_04\normal\00000420.wav,10.0,16000,6
3562,3562,fan,4,0,00000421.wav,6_dB_fan\fan\id_04\normal\00000421.wav,10.0,16000,6
3563,3563,fan,4,0,00000422.wav,6_dB_fan\fan\id_04\normal\00000422.wav,10.0,16000,6
3564,3564,fan,4,0,00000423.wav,6_dB_fan\fan\id_04\normal\00000423.wav,10.0,16000,6
3565,3565,fan,4,0,00000424.wav,6_dB_fan\fan\id_04\normal\00000424.wav,10.0,16000,6
3566,3566,fan,4,0,00000425.wav,6_dB_fan\fan\id_04\normal\00000425.wav,10.0,16000,6
3567,3567,fan,4,0,00000426.wav,6_dB_fan\fan\id_04\normal\00000426.wav,10.0,16000,6
3568,3568,fan,4,0,00000427.wav,6_dB_fan\fan\id_04\normal\00000427.wav,10.0,16000,6
3569,3569,fan,4,0,00000428.wav,6_dB_fan\fan\id_04\normal\00000428.wav,10.0,16000,6
3570,3570,fan,4,0,00000429.wav,6_dB_fan\fan\id_04\normal\00000429.wav,10.0,16000,6
3571,3571,fan,4,0,00000430.wav,6_dB_fan\fan\id_04\normal\00000430.wav,10.0,16000,6
3572,3572,fan,4,0,00000431.wav,6_dB_fan\fan\id_04\normal\00000431.wav,10.0,16000,6
3573,3573,fan,4,0,00000432.wav,6_dB_fan\fan\id_04\normal\00000432.wav,10.0,16000,6
3574,3574,fan,4,0,00000433.wav,6_dB_fan\fan\id_04\normal\00000433.wav,10.0,16000,6
3575,3575,fan,4,0,00000434.wav,6_dB_fan\fan\id_04\normal\00000434.wav,10.0,16000,6
3576,3576,fan,4,0,00000435.wav,6_dB_fan\fan\id_04\normal\00000435.wav,10.0,16000,6
3577,3577,fan,4,0,00000436.wav,6_dB_fan\fan\id_04\normal\00000436.wav,10.0,16000,6
3578,3578,fan,4,0,00000437.wav,6_dB_fan\fan\id_04\normal\00000437.wav,10.0,16000,6
3579,3579,fan,4,0,00000438.wav,6_dB_fan\fan\id_04\normal\00000438.wav,10.0,16000,6
3580,3580,fan,4,0,00000439.wav,6_dB_fan\fan\id_04\normal\00000439.wav,10.0,16000,6
3581,3581,fan,4,0,00000440.wav,6_dB_fan\fan\id_04\normal\00000440.wav,10.0,16000,6
3582,3582,fan,4,0,00000441.wav,6_dB_fan\fan\id_04\normal\00000441.wav,10.0,16000,6
3583,3583,fan,4,0,00000442.wav,6_dB_fan\fan\id_04\normal\00000442.wav,10.0,16000,6
3584,3584,fan,4,0,00000443.wav,6_dB_fan\fan\id_04\normal\00000443.wav,10.0,16000,6
3585,3585,fan,4,0,00000444.wav,6_dB_fan\fan\id_04\normal\00000444.wav,10.0,16000,6
3586,3586,fan,4,0,00000445.wav,6_dB_fan\fan\id_04\normal\00000445.wav,10.0,16000,6
3587,3587,fan,4,0,00000446.wav,6_dB_fan\fan\id_04\normal\00000446.wav,10.0,16000,6
3588,3588,fan,4,0,00000447.wav,6_dB_fan\fan\id_04\normal\00000447.wav,10.0,16000,6
3589,3589,fan,4,0,00000448.wav,6_dB_fan\fan\id_04\normal\00000448.wav,10.0,16000,6
3590,3590,fan,4,0,00000449.wav,6_dB_fan\fan\id_04\normal\00000449.wav,10.0,16000,6
3591,3591,fan,4,0,00000450.wav,6_dB_fan\fan\id_04\normal\00000450.wav,10.0,16000,6
3592,3592,fan,4,0,00000451.wav,6_dB_fan\fan\id_04\normal\00000451.wav,10.0,16000,6
3593,3593,fan,4,0,00000452.wav,6_dB_fan\fan\id_04\normal\00000452.wav,10.0,16000,6
3594,3594,fan,4,0,00000453.wav,6_dB_fan\fan\id_04\normal\00000453.wav,10.0,16000,6
3595,3595,fan,4,0,00000454.wav,6_dB_fan\fan\id_04\normal\00000454.wav,10.0,16000,6
3596,3596,fan,4,0,00000455.wav,6_dB_fan\fan\id_04\normal\00000455.wav,10.0,16000,6
3597,3597,fan,4,0,00000456.wav,6_dB_fan\fan\id_04\normal\00000456.wav,10.0,16000,6
3598,3598,fan,4,0,00000457.wav,6_dB_fan\fan\id_04\normal\00000457.wav,10.0,16000,6
3599,3599,fan,4,0,00000458.wav,6_dB_fan\fan\id_04\normal\00000458.wav,10.0,16000,6
3600,3600,fan,4,0,00000459.wav,6_dB_fan\fan\id_04\normal\00000459.wav,10.0,16000,6
3601,3601,fan,4,0,00000460.wav,6_dB_fan\fan\id_04\normal\00000460.wav,10.0,16000,6
3602,3602,fan,4,0,00000461.wav,6_dB_fan\fan\id_04\normal\00000461.wav,10.0,16000,6
3603,3603,fan,4,0,00000462.wav,6_dB_fan\fan\id_04\normal\00000462.wav,10.0,16000,6
3604,3604,fan,4,0,00000463.wav,6_dB_fan\fan\id_04\normal\00000463.wav,10.0,16000,6
3605,3605,fan,4,0,00000464.wav,6_dB_fan\fan\id_04\normal\00000464.wav,10.0,16000,6
3606,3606,fan,4,0,00000465.wav,6_dB_fan\fan\id_04\normal\00000465.wav,10.0,16000,6
3607,3607,fan,4,0,00000466.wav,6_dB_fan\fan\id_04\normal\00000466.wav,10.0,16000,6
3608,3608,fan,4,0,00000467.wav,6_dB_fan\fan\id_04\normal\00000467.wav,10.0,16000,6
3609,3609,fan,4,0,00000468.wav,6_dB_fan\fan\id_04\normal\00000468.wav,10.0,16000,6
3610,3610,fan,4,0,00000469.wav,6_dB_fan\fan\id_04\normal\00000469.wav,10.0,16000,6
3611,3611,fan,4,0,00000470.wav,6_dB_fan\fan\id_04\normal\00000470.wav,10.0,16000,6
3612,3612,fan,4,0,00000471.wav,6_dB_fan\fan\id_04\normal\00000471.wav,10.0,16000,6
3613,3613,fan,4,0,00000472.wav,6_dB_fan\fan\id_04\normal\00000472.wav,10.0,16000,6
3614,3614,fan,4,0,00000473.wav,6_dB_fan\fan\id_04\normal\00000473.wav,10.0,16000,6
3615,3615,fan,4,0,00000474.wav,6_dB_fan\fan\id_04\normal\00000474.wav,10.0,16000,6
3616,3616,fan,4,0,00000475.wav,6_dB_fan\fan\id_04\normal\00000475.wav,10.0,16000,6
3617,3617,fan,4,0,00000476.wav,6_dB_fan\fan\id_04\normal\00000476.wav,10.0,16000,6
3618,3618,fan,4,0,00000477.wav,6_dB_fan\fan\id_04\normal\00000477.wav,10.0,16000,6
3619,3619,fan,4,0,00000478.wav,6_dB_fan\fan\id_04\normal\00000478.wav,10.0,16000,6
3620,3620,fan,4,0,00000479.wav,6_dB_fan\fan\id_04\normal\00000479.wav,10.0,16000,6
3621,3621,fan,4,0,00000480.wav,6_dB_fan\fan\id_04\normal\00000480.wav,10.0,16000,6
3622,3622,fan,4,0,00000481.wav,6_dB_fan\fan\id_04\normal\00000481.wav,10.0,16000,6
3623,3623,fan,4,0,00000482.wav,6_dB_fan\fan\id_04\normal\00000482.wav,10.0,16000,6
3624,3624,fan,4,0,00000483.wav,6_dB_fan\fan\id_04\normal\00000483.wav,10.0,16000,6
3625,3625,fan,4,0,00000484.wav,6_dB_fan\fan\id_04\normal\00000484.wav,10.0,16000,6
3626,3626,fan,4,0,00000485.wav,6_dB_fan\fan\id_04\normal\00000485.wav,10.0,16000,6
3627,3627,fan,4,0,00000486.wav,6_dB_fan\fan\id_04\normal\00000486.wav,10.0,16000,6
3628,3628,fan,4,0,00000487.wav,6_dB_fan\fan\id_04\normal\00000487.wav,10.0,16000,6
3629,3629,fan,4,0,00000488.wav,6_dB_fan\fan\id_04\normal\00000488.wav,10.0,16000,6
3630,3630,fan,4,0,00000489.wav,6_dB_fan\fan\id_04\normal\00000489.wav,10.0,16000,6
3631,3631,fan,4,0,00000490.wav,6_dB_fan\fan\id_04\normal\00000490.wav,10.0,16000,6
3632,3632,fan,4,0,00000491.wav,6_dB_fan\fan\id_04\normal\00000491.wav,10.0,16000,6
3633,3633,fan,4,0,00000492.wav,6_dB_fan\fan\id_04\normal\00000492.wav,10.0,16000,6
3634,3634,fan,4,0,00000493.wav,6_dB_fan\fan\id_04\normal\00000493.wav,10.0,16000,6
3635,3635,fan,4,0,00000494.wav,6_dB_fan\fan\id_04\normal\00000494.wav,10.0,16000,6
3636,3636,fan,4,0,00000495.wav,6_dB_fan\fan\id_04\normal\00000495.wav,10.0,16000,6
3637,3637,fan,4,0,00000496.wav,6_dB_fan\fan\id_04\normal\00000496.wav,10.0,16000,6
3638,3638,fan,4,0,00000497.wav,6_dB_fan\fan\id_04\normal\00000497.wav,10.0,16000,6
3639,3639,fan,4,0,00000498.wav,6_dB_fan\fan\id_04\normal\00000498.wav,10.0,16000,6
3640,3640,fan,4,0,00000499.wav,6_dB_fan\fan\id_04\normal\00000499.wav,10.0,16000,6
3641,3641,fan,4,0,00000500.wav,6_dB_fan\fan\id_04\normal\00000500.wav,10.0,16000,6
3642,3642,fan,4,0,00000501.wav,6_dB_fan\fan\id_04\normal\00000501.wav,10.0,16000,6
3643,3643,fan,4,0,00000502.wav,6_dB_fan\fan\id_04\normal\00000502.wav,10.0,16000,6
3644,3644,fan,4,0,00000503.wav,6_dB_fan\fan\id_04\normal\00000503.wav,10.0,16000,6
3645,3645,fan,4,0,00000504.wav,6_dB_fan\fan\id_04\normal\00000504.wav,10.0,16000,6
3646,3646,fan,4,0,00000505.wav,6_dB_fan\fan\id_04\normal\00000505.wav,10.0,16000,6
3647,3647,fan,4,0,00000506.wav,6_dB_fan\fan\id_04\normal\00000506.wav,10.0,16000,6
3648,3648,fan,4,0,00000507.wav,6_dB_fan\fan\id_04\normal\00000507.wav,10.0,16000,6
3649,3649,fan,4,0,00000508.wav,6_dB_fan\fan\id_04\normal\00000508.wav,10.0,16000,6
3650,3650,fan,4,0,00000509.wav,6_dB_fan\fan\id_04\normal\00000509.wav,10.0,16000,6
3651,3651,fan,4,0,00000510.wav,6_dB_fan\fan\id_04\normal\00000510.wav,10.0,16000,6
3652,3652,fan,4,0,00000511.wav,6_dB_fan\fan\id_04\normal\00000511.wav,10.0,16000,6
3653,3653,fan,4,0,00000512.wav,6_dB_fan\fan\id_04\normal\00000512.wav,10.0,16000,6
3654,3654,fan,4,0,00000513.wav,6_dB_fan\fan\id_04\normal\00000513.wav,10.0,16000,6
3655,3655,fan,4,0,00000514.wav,6_dB_fan\fan\id_04\normal\00000514.wav,10.0,16000,6
3656,3656,fan,4,0,00000515.wav,6_dB_fan\fan\id_04\normal\00000515.wav,10.0,16000,6
3657,3657,fan,4,0,00000516.wav,6_dB_fan\fan\id_04\normal\00000516.wav,10.0,16000,6
3658,3658,fan,4,0,00000517.wav,6_dB_fan\fan\id_04\normal\00000517.wav,10.0,16000,6
3659,3659,fan,4,0,00000518.wav,6_dB_fan\fan\id_04\normal\00000518.wav,10.0,16000,6
3660,3660,fan,4,0,00000519.wav,6_dB_fan\fan\id_04\normal\00000519.wav,10.0,16000,6
3661,3661,fan,4,0,00000520.wav,6_dB_fan\fan\id_04\normal\00000520.wav,10.0,16000,6
3662,3662,fan,4,0,00000521.wav,6_dB_fan\fan\id_04\normal\00000521.wav,10.0,16000,6
3663,3663,fan,4,0,00000522.wav,6_dB_fan\fan\id_04\normal\00000522.wav,10.0,16000,6
3664,3664,fan,4,0,00000523.wav,6_dB_fan\fan\id_04\normal\00000523.wav,10.0,16000,6
3665,3665,fan,4,0,00000524.wav,6_dB_fan\fan\id_04\normal\00000524.wav,10.0,16000,6
3666,3666,fan,4,0,00000525.wav,6_dB_fan\fan\id_04\normal\00000525.wav,10.0,16000,6
3667,3667,fan,4,0,00000526.wav,6_dB_fan\fan\id_04\normal\00000526.wav,10.0,16000,6
3668,3668,fan,4,0,00000527.wav,6_dB_fan\fan\id_04\normal\00000527.wav,10.0,16000,6
3669,3669,fan,4,0,00000528.wav,6_dB_fan\fan\id_04\normal\00000528.wav,10.0,16000,6
3670,3670,fan,4,0,00000529.wav,6_dB_fan\fan\id_04\normal\00000529.wav,10.0,16000,6
3671,3671,fan,4,0,00000530.wav,6_dB_fan\fan\id_04\normal\00000530.wav,10.0,16000,6
3672,3672,fan,4,0,00000531.wav,6_dB_fan\fan\id_04\normal\00000531.wav,10.0,16000,6
3673,3673,fan,4,0,00000532.wav,6_dB_fan\fan\id_04\normal\00000532.wav,10.0,16000,6
3674,3674,fan,4,0,00000533.wav,6_dB_fan\fan\id_04\normal\00000533.wav,10.0,16000,6
3675,3675,fan,4,0,00000534.wav,6_dB_fan\fan\id_04\normal\00000534.wav,10.0,16000,6
3676,3676,fan,4,0,00000535.wav,6_dB_fan\fan\id_04\normal\00000535.wav,10.0,16000,6
3677,3677,fan,4,0,00000536.wav,6_dB_fan\fan\id_04\normal\00000536.wav,10.0,16000,6
3678,3678,fan,4,0,00000537.wav,6_dB_fan\fan\id_04\normal\00000537.wav,10.0,16000,6
3679,3679,fan,4,0,00000538.wav,6_dB_fan\fan\id_04\normal\00000538.wav,10.0,16000,6
3680,3680,fan,4,0,00000539.wav,6_dB_fan\fan\id_04\normal\00000539.wav,10.0,16000,6
3681,3681,fan,4,0,00000540.wav,6_dB_fan\fan\id_04\normal\00000540.wav,10.0,16000,6
3682,3682,fan,4,0,00000541.wav,6_dB_fan\fan\id_04\normal\00000541.wav,10.0,16000,6
3683,3683,fan,4,0,00000542.wav,6_dB_fan\fan\id_04\normal\00000542.wav,10.0,16000,6
3684,3684,fan,4,0,00000543.wav,6_dB_fan\fan\id_04\normal\00000543.wav,10.0,16000,6
3685,3685,fan,4,0,00000544.wav,6_dB_fan\fan\id_04\normal\00000544.wav,10.0,16000,6
3686,3686,fan,4,0,00000545.wav,6_dB_fan\fan\id_04\normal\00000545.wav,10.0,16000,6
3687,3687,fan,4,0,00000546.wav,6_dB_fan\fan\id_04\normal\00000546.wav,10.0,16000,6
3688,3688,fan,4,0,00000547.wav,6_dB_fan\fan\id_04\normal\00000547.wav,10.0,16000,6
3689,3689,fan,4,0,00000548.wav,6_dB_fan\fan\id_04\normal\00000548.wav,10.0,16000,6
3690,3690,fan,4,0,00000549.wav,6_dB_fan\fan\id_04\normal\00000549.wav,10.0,16000,6
3691,3691,fan,4,0,00000550.wav,6_dB_fan\fan\id_04\normal\00000550.wav,10.0,16000,6
3692,3692,fan,4,0,00000551.wav,6_dB_fan\fan\id_04\normal\00000551.wav,10.0,16000,6
3693,3693,fan,4,0,00000552.wav,6_dB_fan\fan\id_04\normal\00000552.wav,10.0,16000,6
3694,3694,fan,4,0,00000553.wav,6_dB_fan\fan\id_04\normal\00000553.wav,10.0,16000,6
3695,3695,fan,4,0,00000554.wav,6_dB_fan\fan\id_04\normal\00000554.wav,10.0,16000,6
3696,3696,fan,4,0,00000555.wav,6_dB_fan\fan\id_04\normal\00000555.wav,10.0,16000,6
3697,3697,fan,4,0,00000556.wav,6_dB_fan\fan\id_04\normal\00000556.wav,10.0,16000,6
3698,3698,fan,4,0,00000557.wav,6_dB_fan\fan\id_04\normal\00000557.wav,10.0,16000,6
3699,3699,fan,4,0,00000558.wav,6_dB_fan\fan\id_04\normal\00000558.wav,10.0,16000,6
3700,3700,fan,4,0,00000559.wav,6_dB_fan\fan\id_04\normal\00000559.wav,10.0,16000,6
3701,3701,fan,4,0,00000560.wav,6_dB_fan\fan\id_04\normal\00000560.wav,10.0,16000,6
3702,3702,fan,4,0,00000561.wav,6_dB_fan\fan\id_04\normal\00000561.wav,10.0,16000,6
3703,3703,fan,4,0,00000562.wav,6_dB_fan\fan\id_04\normal\00000562.wav,10.0,16000,6
3704,3704,fan,4,0,00000563.wav,6_dB_fan\fan\id_04\normal\00000563.wav,10.0,16000,6
3705,3705,fan,4,0,00000564.wav,6_dB_fan\fan\id_04\normal\00000564.wav,10.0,16000,6
